account_id,district_id,stmt_frq,date
2239,25,monthly,2018-01-05
614,25,monthly,2020-06-07
3816,25,monthly,2019-04-21
488,25,monthly,2019-06-20
3338,25,monthly,2018-12-24
1124,26,monthly,2019-06-02
3982,26,monthly,2016-07-27
1979,26,monthly,2016-01-11
1430,26,monthly,2020-02-13
2613,26,monthly,2016-10-03
880,26,monthly,2019-12-08
1856,26,monthly,2017-06-19
1108,26,monthly,2018-03-09
768,26,monthly,2020-07-03
708,26,monthly,2019-03-30
2686,26,monthly,2019-01-11
581,26,monthly,2019-10-13
444,26,monthly,2019-05-09
532,26,monthly,2018-09-02
1976,26,monthly,2020-03-25
2408,26,monthly,2019-12-27
4269,26,monthly,2018-12-24
620,26,monthly,2019-02-18
2237,26,monthly,2018-12-13
3176,26,monthly,2020-03-26
3672,26,monthly,2019-03-19
1608,26,monthly,2020-10-08
493,26,monthly,2017-04-05
307,26,monthly,2020-08-07
6353,26,monthly,2016-11-26
3016,26,monthly,2019-02-23
8159,26,monthly,2018-02-08
2713,26,monthly,2017-04-03
554,26,monthly,2019-01-26
3871,26,monthly,2016-01-08
82,26,monthly,2017-05-03
9138,26,monthly,2019-07-18
1899,26,monthly,2019-11-05
4803,26,monthly,2019-06-08
1325,26,monthly,2019-08-08
964,26,monthly,2017-07-08
2360,26,monthly,2019-08-27
2753,26,monthly,2019-02-13
553,26,monthly,2018-06-06
3517,26,monthly,2019-11-22
83,26,monthly,2016-04-16
3952,26,monthly,2019-03-08
1029,26,monthly,2019-06-25
4585,27,monthly,2019-06-08
653,27,monthly,2020-08-19
3428,27,monthly,2020-07-12
2346,27,monthly,2019-05-08
872,27,monthly,2020-01-18
2635,27,monthly,2019-02-04
119,27,monthly,2016-05-25
1432,27,monthly,2020-07-19
4158,27,monthly,2020-09-04
687,27,monthly,2019-06-02
3895,27,monthly,2018-07-14
2658,27,monthly,2020-11-14
3600,27,monthly,2016-08-10
4008,27,monthly,2019-03-23
10257,27,monthly,2020-05-01
7894,27,monthly,2019-04-09
666,27,monthly,2019-03-15
10233,27,monthly,2019-02-21
2422,27,monthly,2020-08-29
2537,27,monthly,2020-02-09
5944,27,monthly,2020-06-06
3028,27,monthly,2016-09-15
3680,27,monthly,2019-02-16
227,27,monthly,2018-03-28
1127,27,monthly,2016-01-27
3549,27,monthly,2019-08-14
1900,27,monthly,2019-07-27
3373,27,monthly,2019-01-18
1177,27,monthly,2020-12-20
4576,27,monthly,2016-06-05
3670,27,monthly,2016-06-04
1914,27,monthly,2018-01-24
2855,27,monthly,2018-08-21
1966,27,monthly,2016-02-12
270,27,monthly,2018-01-23
9859,27,monthly,2019-07-08
2582,28,monthly,2016-11-01
2311,28,monthly,2020-10-19
219,28,monthly,2018-09-06
3407,28,monthly,2016-08-24
5317,28,monthly,2019-10-20
4140,28,monthly,2020-12-05
341,28,monthly,2019-11-19
3242,28,monthly,2020-03-02
211,28,monthly,2020-07-19
1582,28,monthly,2019-05-01
1808,28,monthly,2020-05-16
2681,28,monthly,2018-01-19
11096,28,monthly,2019-12-10
2361,28,monthly,2017-02-25
1141,28,monthly,2020-02-16
3931,28,monthly,2019-02-05
249,28,monthly,2019-12-03
4264,28,monthly,2016-12-07
4377,28,monthly,2016-04-24
1766,28,monthly,2017-09-03
1762,28,monthly,2016-12-11
2147,28,monthly,2019-07-10
9179,28,monthly,2020-01-21
1685,28,monthly,2018-12-13
3000,28,monthly,2016-07-14
1279,28,monthly,2020-10-13
161,28,monthly,2017-07-04
697,28,monthly,2016-02-23
2977,28,monthly,2019-06-20
1892,28,monthly,2016-07-13
2367,28,monthly,2018-03-04
4171,28,monthly,2016-06-12
3316,28,monthly,2016-05-06
400,28,monthly,2016-07-17
1003,28,monthly,2019-10-10
3665,28,monthly,2020-06-28
740,28,monthly,2017-04-04
3155,28,monthly,2019-08-29
3753,28,monthly,2018-02-24
1345,28,monthly,2016-10-19
2692,28,monthly,2018-12-08
1210,28,monthly,2019-05-21
3609,28,monthly,2016-08-03
2969,29,monthly,2018-05-26
1168,29,monthly,2017-11-03
3594,29,monthly,2016-12-30
1193,29,monthly,2017-01-05
2896,29,monthly,2016-03-30
1388,29,monthly,2017-05-02
440,29,monthly,2019-12-22
58,29,monthly,2019-08-23
1192,29,monthly,2019-05-02
1055,29,monthly,2019-12-12
3189,29,monthly,2018-11-29
2077,29,monthly,2018-01-04
8377,29,monthly,2016-11-20
2718,29,monthly,2018-02-05
1458,29,monthly,2017-01-03
3618,29,monthly,2016-09-29
3220,29,monthly,2016-08-14
6097,29,monthly,2020-06-15
127,29,monthly,2017-02-02
577,29,monthly,2017-09-20
1204,29,monthly,2016-12-03
632,29,monthly,2019-05-14
3298,29,monthly,2016-08-04
2245,29,monthly,2016-03-30
1262,29,monthly,2020-01-19
1150,29,monthly,2020-10-08
2296,29,monthly,2020-11-05
2375,29,monthly,2017-05-16
462,29,monthly,2016-11-10
601,29,monthly,2016-08-04
4337,29,monthly,2016-11-16
275,29,monthly,2019-01-02
3228,29,monthly,2019-10-30
974,29,monthly,2017-02-25
3208,29,monthly,2020-08-04
8169,29,monthly,2018-11-28
3383,29,monthly,2020-09-28
9208,29,monthly,2020-05-24
1196,29,monthly,2019-01-16
23,30,monthly,2016-05-22
163,30,monthly,2016-01-27
3595,30,monthly,2017-05-01
2388,30,monthly,2016-06-09
2867,30,monthly,2016-11-04
3307,30,monthly,2017-03-13
3800,30,monthly,2019-09-16
2775,30,monthly,2020-12-08
3565,30,monthly,2020-02-12
2501,30,monthly,2017-02-26
3478,30,monthly,2017-09-04
909,30,monthly,2020-09-02
2843,30,monthly,2020-03-29
1584,30,monthly,2016-05-27
2990,30,monthly,2019-09-16
1465,30,monthly,2018-06-08
1822,30,monthly,2016-05-05
2455,30,monthly,2020-02-06
9337,30,monthly,2016-09-13
1747,30,monthly,2020-08-14
3270,30,monthly,2018-08-08
4439,30,monthly,2018-12-25
2423,30,monthly,2016-02-14
436,30,monthly,2019-08-07
719,30,monthly,2016-12-21
461,30,monthly,2016-02-18
3312,30,monthly,2019-12-04
4010,30,monthly,2019-08-19
777,30,monthly,2020-12-28
2114,30,monthly,2019-08-11
1654,30,monthly,2019-08-05
1513,30,monthly,2016-08-23
3363,30,monthly,2018-06-24
3695,30,monthly,2020-04-02
3673,30,monthly,2019-01-12
389,30,monthly,2016-08-28
1145,31,monthly,2016-07-03
833,31,monthly,2019-08-29
531,31,monthly,2018-08-18
2597,31,monthly,2020-03-16
4343,31,monthly,2016-11-22
3421,31,monthly,2018-02-01
3653,31,monthly,2017-05-03
88,31,monthly,2019-07-03
8260,31,monthly,2016-03-24
584,31,monthly,2019-07-14
596,31,monthly,2017-10-13
2624,31,monthly,2019-03-28
1354,31,monthly,2020-06-21
168,31,monthly,2016-04-27
2298,31,monthly,2016-07-03
753,31,monthly,2019-08-14
117,31,monthly,2016-09-05
2751,31,monthly,2018-04-28
2146,31,monthly,2016-06-05
3498,31,monthly,2019-11-12
145,31,monthly,2019-01-03
3412,31,monthly,2019-12-20
3233,31,monthly,2018-03-03
2042,31,monthly,2020-02-12
1277,31,monthly,2016-06-20
673,31,monthly,2020-12-08
3729,31,monthly,2018-04-14
2210,31,monthly,2019-08-13
2766,31,monthly,2020-02-20
3781,31,monthly,2016-03-26
2276,31,monthly,2016-10-22
2293,31,monthly,2016-02-13
2963,31,monthly,2019-12-09
1812,31,monthly,2019-10-08
1960,31,monthly,2020-12-04
4355,31,monthly,2016-02-21
5011,31,monthly,2016-08-25
629,31,monthly,2017-07-25
215,31,monthly,2020-11-25
848,31,monthly,2019-06-16
3965,31,monthly,2016-05-04
1233,31,monthly,2019-02-08
6425,31,monthly,2016-03-29
122,31,monthly,2019-10-30
1088,32,monthly,2016-12-19
1886,32,monthly,2019-03-05
2559,32,monthly,2018-06-01
465,32,monthly,2016-02-04
985,32,monthly,2017-05-29
2476,32,monthly,2016-12-12
10905,32,monthly,2019-11-21
3765,32,monthly,2019-11-14
1463,32,monthly,2019-09-25
185,32,monthly,2020-07-04
608,32,monthly,2018-03-27
1722,32,monthly,2019-03-11
572,32,monthly,2017-03-27
544,32,monthly,2018-05-15
715,32,monthly,2019-08-08
3555,32,monthly,2017-09-26
1033,32,monthly,2020-08-05
3621,32,monthly,2017-12-25
360,32,monthly,2019-05-14
3468,32,monthly,2019-02-14
2096,32,monthly,2018-06-17
2003,32,monthly,2018-11-27
1424,32,monthly,2020-05-20
1854,32,monthly,2020-02-02
1121,32,monthly,2019-04-17
9140,32,monthly,2020-08-18
2502,32,monthly,2019-10-21
4427,32,monthly,2016-06-07
640,32,monthly,2016-06-02
1369,32,monthly,2019-03-23
3454,32,monthly,2019-10-17
1558,32,monthly,2019-10-06
2874,32,monthly,2020-04-02
44,32,monthly,2016-05-10
401,32,monthly,2016-01-18
1394,32,monthly,2017-12-27
3434,32,monthly,2019-05-13
2902,32,monthly,2016-01-28
1275,32,monthly,2019-06-26
824,32,monthly,2019-03-21
1891,32,monthly,2016-04-10
3456,32,monthly,2016-09-06
379,32,monthly,2019-05-18
3911,32,monthly,2020-12-16
2322,33,monthly,2018-01-02
3119,33,monthly,2020-05-02
4949,33,monthly,2019-10-14
1779,33,monthly,2016-08-15
3561,33,monthly,2020-10-15
3847,33,monthly,2018-06-13
3148,33,monthly,2018-11-19
3102,33,monthly,2020-11-23
3117,33,monthly,2016-02-24
2212,33,monthly,2019-02-12
2413,33,monthly,2020-10-27
3914,33,monthly,2018-09-05
3019,33,monthly,2019-04-21
1200,33,monthly,2016-05-07
1602,33,monthly,2016-09-19
2911,33,monthly,2018-02-25
1957,33,monthly,2019-09-18
2364,33,monthly,2018-05-03
3588,33,monthly,2019-06-28
3544,33,monthly,2020-04-07
1419,33,monthly,2016-12-22
2862,33,monthly,2016-06-07
781,33,monthly,2018-02-19
1773,33,monthly,2016-04-19
1510,33,monthly,2019-03-11
1731,33,monthly,2016-01-14
2966,33,monthly,2020-03-27
4511,33,monthly,2016-09-26
2474,33,monthly,2019-04-20
3864,33,monthly,2019-07-01
11244,33,monthly,2020-01-12
4488,33,monthly,2019-04-24
2467,33,monthly,2016-05-29
3683,33,monthly,2016-08-13
3164,33,monthly,2016-12-24
3733,33,monthly,2019-07-22
2075,33,monthly,2019-01-01
2341,33,monthly,2018-11-25
486,33,monthly,2018-11-21
3492,33,monthly,2018-09-10
4543,33,monthly,2016-10-08
3725,33,monthly,2018-06-11
3404,33,monthly,2020-11-04
3082,33,monthly,2020-11-16
3855,33,monthly,2018-09-04
2045,34,monthly,2019-09-09
1905,34,monthly,2019-05-25
10807,34,monthly,2019-03-13
891,34,monthly,2019-05-23
4059,34,monthly,2016-10-08
134,34,monthly,2020-12-10
1855,34,monthly,2019-10-27
1096,34,monthly,2020-03-03
10148,34,monthly,2020-01-13
7861,34,monthly,2018-04-22
737,34,monthly,2016-12-08
2109,34,monthly,2019-02-02
3018,34,monthly,2019-12-03
10152,34,monthly,2020-09-28
5290,34,monthly,2020-07-21
3455,34,monthly,2019-03-13
305,34,monthly,2019-10-18
1115,34,monthly,2016-03-27
2058,34,monthly,2019-09-09
6453,34,monthly,2019-07-27
738,34,monthly,2016-06-21
2228,34,monthly,2017-03-19
1555,34,monthly,2019-11-10
1067,34,monthly,2019-09-10
6157,34,monthly,2019-11-11
3737,34,monthly,2018-03-01
2673,34,monthly,2017-01-04
5442,34,monthly,2016-03-22
3530,34,monthly,2019-01-03
2508,34,monthly,2016-03-14
3919,34,monthly,2020-10-18
1651,34,monthly,2020-01-23
3826,34,monthly,2018-03-05
537,34,monthly,2020-01-08
1389,34,monthly,2020-08-05
1164,35,monthly,2017-01-14
298,35,monthly,2020-12-02
1075,35,monthly,2018-07-13
3335,35,monthly,2019-02-18
2562,35,monthly,2018-08-15
1418,35,monthly,2020-02-09
1507,35,monthly,2016-08-03
1947,35,monthly,2016-11-12
3438,35,monthly,2019-12-21
3023,35,monthly,2020-10-14
1051,35,monthly,2016-10-21
1094,35,monthly,2019-07-10
6699,35,monthly,2019-06-08
535,35,monthly,2017-05-24
2250,35,monthly,2016-11-02
101,35,monthly,2019-04-16
2328,35,monthly,2018-06-14
1287,35,monthly,2018-03-04
1895,35,monthly,2019-07-12
2420,35,monthly,2019-06-25
1153,35,monthly,2016-12-29
1720,35,monthly,2018-05-16
1048,35,monthly,2016-05-05
3999,35,monthly,2016-05-06
2071,35,monthly,2020-05-08
2826,35,monthly,2019-11-20
727,35,monthly,2020-12-25
1100,35,monthly,2019-09-23
1852,35,monthly,2016-07-05
1449,35,monthly,2016-08-26
669,35,monthly,2019-06-07
2207,35,monthly,2019-01-25
1933,35,monthly,2020-04-04
905,35,monthly,2019-12-11
1932,35,monthly,2019-04-03
1129,35,monthly,2018-03-03
2480,35,monthly,2020-09-07
2819,35,monthly,2017-07-16
2321,35,monthly,2016-05-13
705,35,monthly,2020-07-14
3277,36,monthly,2016-07-12
2564,36,monthly,2020-06-03
2285,36,monthly,2019-11-21
10711,36,monthly,2019-07-08
2081,36,monthly,2020-07-02
3405,36,monthly,2017-03-07
7828,36,monthly,2019-01-05
2300,36,monthly,2020-01-13
3645,36,monthly,2019-06-18
827,36,monthly,2019-02-23
1495,36,monthly,2016-11-01
1485,36,monthly,2016-10-03
3427,36,monthly,2019-08-23
1341,36,monthly,2018-11-21
4132,36,monthly,2020-10-02
3795,36,monthly,2019-03-18
1213,36,monthly,2019-05-08
2820,36,monthly,2020-12-11
318,36,monthly,2017-09-16
3720,36,monthly,2016-07-30
2931,36,monthly,2018-05-04
2522,36,monthly,2019-01-21
809,36,monthly,2018-12-20
8026,36,monthly,2020-03-23
2032,36,monthly,2019-11-14
391,36,monthly,2016-12-11
3652,36,monthly,2020-03-02
2082,36,monthly,2016-09-03
1565,36,monthly,2016-10-20
3254,36,monthly,2018-08-27
9333,36,monthly,2019-11-08
2554,36,monthly,2016-06-18
2263,36,monthly,2019-03-12
43,36,monthly,2017-06-12
110,36,monthly,2019-07-17
1675,36,monthly,2016-02-01
39,36,monthly,2016-09-22
2240,36,monthly,2019-10-07
1841,36,monthly,2020-06-12
1276,36,monthly,2016-01-07
10345,36,monthly,2019-04-07
418,36,monthly,2018-08-27
3806,36,monthly,2019-04-18
332,36,monthly,2019-01-12
30,36,monthly,2018-03-04
3968,36,monthly,2019-01-01
509,36,monthly,2020-08-14
1776,36,monthly,2020-07-27
560,36,monthly,2018-08-20
1937,36,monthly,2016-05-18
6950,36,monthly,2019-10-12
3304,36,monthly,2020-01-16
65,36,monthly,2019-10-29
3501,36,monthly,2020-12-13
926,36,monthly,2019-11-01
3125,37,monthly,2019-12-16
2055,37,monthly,2020-04-17
3719,37,monthly,2020-06-19
158,37,monthly,2018-03-15
8127,37,monthly,2017-10-13
3105,37,monthly,2020-11-21
1857,37,monthly,2020-08-18
1589,37,monthly,2016-08-07
346,37,monthly,2016-01-11
9235,37,monthly,2018-06-24
256,37,monthly,2018-05-14
3232,37,monthly,2019-10-02
2927,37,monthly,2020-08-04
209,37,monthly,2019-11-24
1086,37,monthly,2019-06-17
104,37,monthly,2016-04-15
3930,37,monthly,2018-04-25
3269,37,monthly,2018-09-03
1273,37,monthly,2017-03-25
2771,37,monthly,2016-08-18
2877,37,monthly,2018-06-04
2150,37,monthly,2016-09-12
2059,37,monthly,2017-10-08
1734,37,monthly,2020-04-10
11069,37,monthly,2018-06-02
3138,37,monthly,2019-03-24
3979,37,monthly,2019-02-14
438,37,monthly,2020-06-23
1926,37,monthly,2016-01-06
2290,37,monthly,2019-10-22
1467,37,monthly,2017-04-27
940,37,monthly,2017-11-15
3907,37,monthly,2019-04-18
222,37,monthly,2016-03-15
2532,38,monthly,2019-12-24
2544,38,monthly,2019-12-04
10215,38,monthly,2019-04-12
2151,38,monthly,2018-02-08
4103,38,monthly,2018-01-25
749,38,monthly,2020-03-23
3674,38,monthly,2016-03-12
435,38,monthly,2016-01-08
1619,38,monthly,2020-02-24
1256,38,monthly,2017-04-21
383,38,monthly,2020-05-15
2861,38,monthly,2016-02-10
1935,38,monthly,2019-08-15
4069,38,monthly,2019-11-17
6985,38,monthly,2018-07-27
2903,38,monthly,2017-05-19
2527,38,monthly,2016-03-19
374,38,monthly,2016-01-09
6706,38,monthly,2019-12-28
216,38,monthly,2017-05-16
755,38,monthly,2020-09-27
141,38,monthly,2019-03-06
2447,38,monthly,2020-07-14
3112,38,monthly,2017-08-12
1756,38,monthly,2018-10-26
2778,38,monthly,2016-12-30
3463,38,monthly,2020-09-21
3644,38,monthly,2016-04-13
3206,38,monthly,2019-06-22
3870,38,monthly,2020-01-08
897,38,monthly,2016-04-26
2158,38,monthly,2020-03-29
3808,38,monthly,2016-08-11
4354,38,monthly,2020-01-08
276,38,monthly,2020-12-08
2347,38,monthly,2019-08-30
3143,38,monthly,2019-10-18
2967,38,monthly,2019-11-13
1482,38,monthly,2019-12-08
1592,38,monthly,2017-08-18
2435,38,monthly,2016-11-01
7819,38,monthly,2016-08-01
2306,38,monthly,2016-12-08
9645,38,monthly,2019-01-23
2773,38,monthly,2019-06-23
3758,38,monthly,2018-09-19
6273,38,monthly,2016-07-21
267,38,monthly,2018-04-26
732,38,monthly,2019-06-07
575,38,monthly,2017-04-26
4423,39,monthly,2018-04-26
676,39,monthly,2018-09-22
991,39,monthly,2016-05-18
1214,39,monthly,2020-01-19
3410,39,monthly,2018-07-03
1473,39,monthly,2019-04-16
1104,39,monthly,2018-12-07
3168,39,monthly,2016-02-20
4283,39,monthly,2017-10-16
42,39,monthly,2019-08-16
279,39,monthly,2016-04-14
4375,39,monthly,2019-10-28
3571,39,monthly,2016-11-21
1650,39,monthly,2020-12-06
3888,39,monthly,2016-05-27
747,39,monthly,2016-08-09
529,39,monthly,2020-08-18
3936,39,monthly,2018-05-04
7485,39,monthly,2016-07-28
565,39,monthly,2018-11-25
4768,39,monthly,2019-06-17
2336,39,monthly,2016-07-08
223,39,monthly,2018-06-13
2893,39,monthly,2019-02-08
1581,39,monthly,2018-10-12
11123,39,monthly,2019-07-21
1356,39,monthly,2020-02-01
1759,39,monthly,2019-01-25
3969,39,monthly,2016-06-20
2805,39,monthly,2019-05-20
3137,39,monthly,2019-12-15
3173,39,monthly,2016-05-15
352,39,monthly,2017-07-04
1358,39,monthly,2019-04-21
2466,39,monthly,2020-04-11
1769,39,monthly,2018-01-25
1669,39,monthly,2019-09-19
789,39,monthly,2018-02-06
3064,40,monthly,2016-05-23
1151,40,monthly,2018-06-23
3783,40,monthly,2018-11-29
10558,40,monthly,2019-02-01
2498,40,monthly,2019-03-01
3583,40,monthly,2018-02-03
1806,40,monthly,2016-01-19
1811,40,monthly,2016-09-22
2090,40,monthly,2019-11-26
2384,40,monthly,2017-12-23
2818,40,monthly,2016-07-21
487,40,monthly,2018-11-14
2899,40,monthly,2020-04-03
1648,40,monthly,2020-08-08
3483,40,monthly,2016-10-12
2400,40,monthly,2019-06-15
1304,40,monthly,2019-04-27
3308,40,monthly,2019-04-02
2389,40,monthly,2019-06-02
1293,40,monthly,2019-09-03
2997,40,monthly,2020-09-09
3256,40,monthly,2019-11-19
1958,40,monthly,2017-10-24
2511,40,monthly,2017-05-01
1016,40,monthly,2016-09-29
1426,40,monthly,2018-10-27
4078,40,monthly,2016-01-30
4437,40,monthly,2016-09-24
1920,40,monthly,2019-04-08
2784,40,monthly,2020-10-30
5313,40,monthly,2016-04-29
533,40,monthly,2018-05-07
2729,40,monthly,2018-01-16
3195,40,monthly,2016-09-02
641,40,monthly,2020-06-22
1351,40,monthly,2019-03-29
2557,40,monthly,2016-11-17
7636,40,monthly,2019-10-08
3568,40,monthly,2019-04-11
822,40,monthly,2019-10-04
2072,41,monthly,2016-10-17
408,41,monthly,2016-07-21
100,41,monthly,2016-12-28
2738,41,monthly,2016-11-12
1431,41,monthly,2019-06-11
3163,41,monthly,2020-05-24
2425,41,monthly,2016-01-23
3487,41,monthly,2016-01-08
2292,41,monthly,2018-06-29
4434,41,monthly,2017-12-09
2303,41,monthly,2019-11-24
1493,41,monthly,2016-01-09
907,41,monthly,2016-07-09
191,41,monthly,2020-03-17
404,41,monthly,2018-04-28
1092,41,monthly,2018-06-06
930,41,monthly,2016-08-03
235,41,monthly,2016-10-06
1977,41,monthly,2019-02-03
1178,41,monthly,2020-05-04
3218,41,monthly,2016-11-14
1949,41,monthly,2017-05-04
10630,41,monthly,2018-01-15
2553,41,monthly,2018-07-24
2536,41,monthly,2017-10-28
4405,41,monthly,2019-09-08
312,41,monthly,2019-01-03
1655,41,monthly,2019-04-15
2102,41,monthly,2019-08-05
597,41,monthly,2016-12-05
1138,41,monthly,2020-04-07
6930,41,monthly,2016-09-08
686,41,monthly,2016-04-04
2485,41,monthly,2020-08-18
3071,41,monthly,2019-10-03
952,41,monthly,2020-11-09
2800,41,monthly,2020-05-08
1971,41,monthly,2018-08-04
3510,41,monthly,2016-01-07
2264,41,monthly,2019-11-22
3824,41,monthly,2017-03-20
1609,41,monthly,2019-07-05
2770,42,monthly,2016-12-25
1021,42,monthly,2019-11-17
4156,42,monthly,2020-06-27
3893,42,monthly,2019-12-13
2774,42,monthly,2019-02-05
1836,42,monthly,2019-02-15
782,42,monthly,2020-10-30
832,42,monthly,2019-05-24
2983,42,monthly,2019-07-25
2891,42,monthly,2020-05-28
3029,42,monthly,2019-12-24
1921,42,monthly,2020-06-27
1324,42,monthly,2019-11-05
2365,42,monthly,2017-11-04
1316,42,monthly,2019-12-13
1994,42,monthly,2018-07-19
2487,42,monthly,2018-10-22
3966,42,monthly,2019-01-09
2118,42,monthly,2020-05-11
3508,42,monthly,2019-09-12
2038,42,monthly,2016-08-06
1927,42,monthly,2018-08-04
2004,42,monthly,2019-08-04
1974,42,monthly,2018-06-01
2715,42,monthly,2020-10-06
1585,42,monthly,2019-02-23
2142,42,monthly,2020-09-01
3181,42,monthly,2016-05-16
1107,42,monthly,2016-09-08
2836,42,monthly,2018-11-18
2538,42,monthly,2017-01-30
1365,42,monthly,2019-03-15
1085,42,monthly,2020-09-11
1735,42,monthly,2019-12-04
2807,42,monthly,2019-10-04
330,42,monthly,2019-11-24
1963,42,monthly,2019-02-03
5700,42,monthly,2016-07-20
2018,42,monthly,2018-06-04
3539,42,monthly,2017-06-08
744,42,monthly,2016-03-06
4907,42,monthly,2017-02-06
3496,42,monthly,2020-06-11
3352,42,monthly,2016-11-08
1195,42,monthly,2019-12-27
1829,43,monthly,2016-02-27
149,43,monthly,2020-11-16
5740,43,monthly,2016-04-16
2233,43,monthly,2019-01-03
3285,43,monthly,2019-05-12
2844,43,monthly,2019-01-19
5541,43,monthly,2018-03-24
889,43,monthly,2020-12-22
745,43,monthly,2020-10-09
1042,43,monthly,2017-04-03
1267,43,monthly,2019-08-05
2509,43,monthly,2020-06-13
7546,43,monthly,2017-09-03
1713,43,monthly,2016-03-03
3810,43,monthly,2018-06-22
4253,43,monthly,2019-01-16
5546,43,monthly,2016-05-28
616,43,monthly,2016-10-14
464,43,monthly,2020-05-28
602,43,monthly,2018-10-27
3868,43,monthly,2016-08-21
3992,43,monthly,2020-12-16
2992,43,monthly,2020-07-11
937,43,monthly,2018-08-26
2866,43,monthly,2018-09-13
3613,43,monthly,2016-08-10
4948,43,monthly,2018-07-29
1323,43,monthly,2019-05-20
761,43,monthly,2017-04-09
4286,43,monthly,2019-11-11
3398,43,monthly,2020-04-15
1696,43,monthly,2018-06-09
1500,43,monthly,2019-10-01
2783,43,monthly,2018-11-23
3892,43,monthly,2016-10-25
80,43,monthly,2018-09-27
5063,43,monthly,2018-10-11
4276,43,monthly,2017-07-09
2923,43,monthly,2018-01-10
183,43,monthly,2016-12-12
437,43,monthly,2016-12-03
6856,43,monthly,2018-08-19
59,43,monthly,2017-03-27
1155,43,monthly,2019-10-04
3734,43,monthly,2016-03-08
3580,43,monthly,2016-08-01
3241,44,monthly,2016-07-16
3058,44,monthly,2017-10-23
2882,44,monthly,2019-07-20
194,44,monthly,2019-08-01
2614,44,monthly,2019-09-11
2112,44,monthly,2019-07-12
3760,44,monthly,2016-01-13
831,44,monthly,2019-09-18
1844,44,monthly,2016-01-06
3263,44,monthly,2019-03-07
826,44,monthly,2019-10-05
5758,44,monthly,2020-07-28
10243,44,monthly,2020-09-03
3828,44,monthly,2020-08-28
1061,44,monthly,2020-10-17
5270,44,monthly,2016-01-13
3780,44,monthly,2018-11-25
3875,44,monthly,2020-10-18
3052,44,monthly,2020-04-26
3037,44,monthly,2017-05-26
2223,44,monthly,2019-01-05
103,44,monthly,2019-03-10
3570,44,monthly,2016-11-29
10220,44,monthly,2019-08-26
11320,44,monthly,2016-05-26
2942,44,monthly,2020-09-24
1165,44,monthly,2020-03-23
1712,44,monthly,2019-11-25
2951,44,monthly,2016-09-06
1147,44,monthly,2016-04-10
2193,44,monthly,2019-11-03
3527,44,monthly,2020-01-11
3802,44,monthly,2019-04-18
2417,44,monthly,2016-08-20
283,44,monthly,2019-04-18
3333,44,monthly,2020-11-27
1816,44,monthly,2016-10-08
491,44,monthly,2019-05-12
2379,44,monthly,2016-01-10
3358,44,monthly,2019-02-21
390,44,monthly,2019-02-16
2039,44,monthly,2016-03-12
1875,44,monthly,2016-08-21
4379,44,monthly,2019-06-28
2084,44,monthly,2019-09-08
5868,44,monthly,2016-02-02
4088,45,monthly,2019-03-01
1617,45,monthly,2016-06-01
1011,45,monthly,2017-12-17
2235,45,monthly,2018-10-22
4473,45,monthly,2018-10-09
3245,45,monthly,2020-06-26
1399,45,monthly,2019-05-20
3896,45,monthly,2018-08-17
8129,45,monthly,2016-06-26
1221,45,monthly,2020-01-02
232,45,monthly,2020-11-29
2214,45,monthly,2019-01-27
2525,45,monthly,2018-05-08
3183,45,monthly,2017-04-01
3832,45,monthly,2019-01-22
2180,45,monthly,2016-10-27
315,45,monthly,2020-12-08
3537,45,monthly,2020-08-22
3327,45,monthly,2016-04-16
3443,45,monthly,2019-07-26
5912,45,monthly,2019-10-25
772,45,monthly,2016-01-21
2007,45,monthly,2020-09-29
3697,45,monthly,2016-04-29
1083,45,monthly,2019-12-06
1313,45,monthly,2020-10-01
1452,45,monthly,2018-09-16
2206,45,monthly,2018-08-10
9188,45,monthly,2016-02-08
3185,45,monthly,2020-07-29
2634,45,monthly,2020-10-08
1152,45,monthly,2016-04-15
3291,45,monthly,2019-11-16
47,45,monthly,2016-08-08
2333,45,monthly,2017-10-08
3361,45,monthly,2016-08-26
490,45,monthly,2018-05-23
3856,45,monthly,2019-12-03
3209,45,monthly,2020-12-10
3505,46,monthly,2016-09-23
2244,46,monthly,2018-07-19
600,46,monthly,2020-03-13
3067,46,monthly,2020-01-30
2130,46,monthly,2019-11-04
1649,46,monthly,2016-01-26
1716,46,monthly,2019-05-02
2680,46,monthly,2018-03-03
3615,46,monthly,2019-11-05
2297,46,monthly,2018-06-18
2097,46,monthly,2020-10-11
2556,46,monthly,2020-10-19
10774,46,monthly,2020-07-05
2294,46,monthly,2019-09-29
894,46,monthly,2018-08-27
4784,46,monthly,2020-08-08
1986,46,monthly,2018-04-04
1934,46,monthly,2017-10-05
2558,46,monthly,2020-08-04
2759,46,monthly,2019-10-23
559,46,monthly,2016-03-05
1535,46,monthly,2016-03-20
2981,46,monthly,2020-01-11
7637,46,monthly,2019-08-19
8639,46,monthly,2020-08-22
2443,46,monthly,2020-06-25
972,46,monthly,2019-09-29
1229,46,monthly,2020-12-10
1946,46,monthly,2020-09-16
2197,46,monthly,2020-07-26
810,46,monthly,2018-11-11
2380,46,monthly,2020-02-27
3512,46,monthly,2019-05-11
432,46,monthly,2016-06-16
837,46,monthly,2016-09-18
2837,46,monthly,2019-06-02
611,46,monthly,2020-07-21
3121,46,monthly,2019-03-08
3092,46,monthly,2018-12-20
1361,46,monthly,2019-12-09
